Packet number,Gyroscope X (deg/s),Gyroscope Y (deg/s),Gyroscope Z (deg/s),Accelerometer X (g),Accelerometer Y (g),Accelerometer Z (g),Magnetometer X (G),Magnetometer Y (G),Magnetometer Z (G)
26206,25.375,-43.1875,3.6875,-0.4770508,-0.09960938,0.8911133,0.2773438,-0.1669922,0.2739258
26207,33.1875,-45.375,-1.125,-0.4770508,-0.08789063,0.9072266,0.2763672,-0.1694336,0.2709961
26209,43.25,-46.5,-5.5625,-0.4692383,-0.08398438,0.9072266,0.2763672,-0.168457,0.2709961
26210,52.75,-47.9375,-10.5625,-0.449707,-0.06835938,0.9072266,0.2749023,-0.1708984,0.2680664
26212,59,-50.8125,-16.1875,-0.4301758,-0.06445313,0.9111328,0.2739258,-0.168457,0.2695313
26213,64,-50.3125,-22.5625,-0.3876953,-0.08007813,0.9624023,0.2749023,-0.1694336,0.2695313
26215,65.1875,-59.375,-21.0625,-0.434082,-0.1152344,0.9345703,0.2739258,-0.168457,0.2666016
26216,62.4375,-68.5,-21.6875,-0.4223633,-0.1347656,0.9624023,0.2739258,-0.168457,0.2651367
26218,62.4375,-76.5625,-27.5625,-0.3994141,-0.1074219,0.9858398,0.2749023,-0.168457,0.2636719
26219,61.9375,-86.625,-38.4375,-0.4033203,-0.1035156,1.001465,0.2714844,-0.1694336,0.2617188
26221,63.25,-97.625,-51.9375,-0.3955078,-0.1386719,1.013184,0.2714844,-0.1694336,0.2602539
26224,65.4375,-109.8125,-65.875,-0.3876953,-0.1660156,1.041016,0.2729492,-0.1669922,0.2587891
26226,63.6875,-120.6875,-74.5,-0.3916016,-0.2280273,1.033203,0.2714844,-0.1660156,0.2558594
26227,53.375,-132.6875,-76.4375,-0.3603516,-0.3061523,1.013184,0.2714844,-0.1660156,0.2529297
26229,33.1875,-148.5625,-69.375,-0.3212891,-0.3530273,1.013184,0.269043,-0.1635742,0.25
26230,17.1875,-163.8125,-62.6875,-0.2944336,-0.3217773,1.037109,0.2680664,-0.1645508,0.2441406
26232,15.1875,-179,-64.25,-0.2592773,-0.2358398,1.068359,0.265625,-0.159668,0.2426758
26233,24.125,-190.4375,-70.125,-0.2241211,-0.2045898,1.084473,0.2646484,-0.159668,0.2368164
26235,35.0625,-200.3125,-77.5625,-0.1933594,-0.1772461,1.044922,0.2607422,-0.1547852,0.2294922
26236,44.375,-207.9375,-84.375,-0.1777344,-0.1928711,1.009277,0.2597656,-0.1547852,0.2265625
26238,60,-217.8125,-91.5625,-0.1738281,-0.1660156,1.005371,0.2563477,-0.15625,0.2236328
26239,82.3125,-228.75,-105.4375,-0.1542969,-0.1113281,0.9780273,0.2514648,-0.1538086,0.2148438
26241,106,-243.875,-123.8125,-0.1386719,-0.06835938,0.9306641,0.2514648,-0.1513672,0.2119141
26242,120.875,-257.125,-139.6875,-0.1269531,-0.03710938,0.887207,0.246582,-0.1513672,0.2089844
26244,129,-265.875,-151.75,-0.08789063,-0.01757813,0.8950195,0.2407227,-0.1489258,0.1982422
26245,128.5625,-269.8125,-156.1875,-0.04931641,-0.02148438,0.887207,0.2397461,-0.1474609,0.1938477
26247,115.0625,-265.625,-152.1875,-0.01806641,-0.06054688,0.8793945,0.2348633,-0.1464844,0.1923828
26248,94.75,-252.5,-137.875,0.0009765625,-0.08789063,0.887207,0.2265625,-0.1464844,0.1835938
26250,72.875,-234.5625,-115.5,0.01269531,-0.1230469,0.887207,0.222168,-0.1450195,0.1777344
26251,48.875,-220.3125,-96.25,0.02050781,-0.1113281,0.8950195,0.2207031,-0.144043,0.1762695
26253,31.75,-199.1875,-76.4375,0.06298828,-0.1621094,0.9897461,0.2124023,-0.1416016,0.1704102
26254,26.6875,-170.25,-55.625,0.1020508,-0.2163086,1.060547,0.2114258,-0.1425781,0.1660156
26256,25.6875,-139.8125,-34.8125,0.1333008,-0.2045898,1.104004,0.2080078,-0.1416016,0.1630859
26257,32.0625,-113.1875,-20.125,0.1484375,-0.1621094,1.111816,0.203125,-0.1416016,0.1616211
26259,42.5625,-92,-13.375,0.1445313,-0.1035156,1.088379,0.2021484,-0.1391602,0.1601563
26260,49.3125,-78.75,-15.25,0.171875,-0.04882813,1.013184,0.1987305,-0.144043,0.1601563
26262,50.5,-73,-24.25,0.1914063,-0.001953125,0.9384766,0.1962891,-0.1450195,0.1557617
26263,53.3125,-73,-40.5625,0.203125,0.009277344,0.8911133,0.1972656,-0.144043,0.1542969
26265,62.0625,-72,-65.8125,0.2304688,0.03662109,0.8950195,0.1948242,-0.144043,0.1557617
26266,91.5625,-63.75,-91.375,0.15625,0.05615234,0.9423828,0.1938477,-0.1425781,0.1557617
26268,123.3125,-57.1875,-106.6875,0.07861328,0.07568359,0.9150391,0.1914063,-0.1464844,0.152832
26269,142.1875,-55.3125,-115.25,0.08642578,0.07177734,0.8320313,0.1923828,-0.1464844,0.1542969
26271,141,-60.1875,-118.8125,0.09033203,0.06787109,0.7255859,0.1904297,-0.1499023,0.152832
26273,117.25,-67.875,-114.4375,0.09814453,0.09912109,0.6665039,0.1904297,-0.1513672,0.1542969
26275,44.5625,-57.3125,-94.6875,0.05126953,-0.02929688,0.5048828,0.1879883,-0.1513672,0.1513672
26276,-30.6875,-53.4375,-69.75,0.02783203,0.03662109,0.6230469,0.1865234,-0.1513672,0.1499023
26278,-88,-40.5625,-41.9375,0.03173828,0.02880859,0.737793,0.1865234,-0.1489258,0.1513672
26279,-126.5625,-6.875,-15.6875,0.07080078,0.02880859,0.8320313,0.1855469,-0.1464844,0.1513672
26281,-133.4375,17.875,-0.9375,0.08642578,0.06396484,0.8989258,0.1855469,-0.1416016,0.1479492
26282,-101.3125,16.3125,-8.875,0.1137695,0.1147461,1.025391,0.1865234,-0.1376953,0.1513672
26284,-42.125,9.1875,-30.6875,0.1484375,0.1616211,1.07666,0.1865234,-0.1367188,0.1499023
26285,18.125,4.875,-48.375,0.1333008,0.2119141,1.041016,0.1904297,-0.1342773,0.1479492
26287,55.4375,-0.125,-57.375,0.09033203,0.2197266,0.8950195,0.1889648,-0.1342773,0.1479492
26288,62.9375,-10.5625,-62,0.07080078,0.2119141,0.7729492,0.1904297,-0.1342773,0.1479492
26290,51.3125,-15.9375,-63.8125,0.105957,0.1923828,0.769043,0.1914063,-0.1352539,0.1499023
26291,37.0625,-16.0625,-65.6875,0.07861328,0.1655273,0.8359375,0.1889648,-0.1352539,0.1499023
26293,26.8125,-20.25,-65.25,0.03955078,0.1303711,0.9267578,0.1904297,-0.1352539,0.1479492
26294,28.75,-19.625,-62.375,0.03955078,0.07958984,1.056641,0.1889648,-0.1352539,0.1479492
26296,32,-18.125,-56.25,0.03955078,0.07958984,1.096191,0.1889648,-0.1367188,0.1479492
26297,32.5625,-23,-53.625,0.04345703,0.09521484,1.060547,0.1879883,-0.1328125,0.1479492
26299,32,-28.625,-53.8125,0.08642578,0.1303711,1.021484,0.1889648,-0.1352539,0.1464844
26300,28.3125,-32.625,-54.0625,0.1137695,0.1728516,0.9819336,0.1879883,-0.1342773,0.1464844
26302,59.25,-48.4375,-64,0.1757813,0.2587891,1.092285,0.1879883,-0.1342773,0.1435547
26303,130.625,-65.9375,-94,0.2612305,0.3916016,1.10791,0.1865234,-0.1367188,0.1464844
26305,167.5,-81.3125,-113.5625,0.2729492,0.4033203,0.9228516,0.1855469,-0.1367188,0.1450195
26306,152.75,-89,-123.0625,0.15625,0.3251953,0.7885742,0.1855469,-0.1376953,0.1450195
26308,129.875,-95.75,-125.75,0.140625,0.3564453,0.8242188,0.1831055,-0.1425781,0.1435547
26309,119.9375,-95.625,-128.4375,0.137207,0.3720703,0.8754883,0.1806641,-0.1425781,0.140625
26311,105.8125,-86.8125,-124.9375,0.1137695,0.3369141,0.8598633,0.1796875,-0.144043,0.1420898
26312,82.375,-77.1875,-118.625,0.09814453,0.3369141,0.828125,0.1772461,-0.144043,0.140625
26314,61.8125,-66.1875,-111.9375,0.1254883,0.3916016,0.855957,0.1748047,-0.1450195,0.1391602
26315,50.625,-56.9375,-101.75,0.06689453,0.3837891,0.9072266,0.1748047,-0.1450195,0.1391602
26317,38.75,-36.5625,-82.0625,-0.02197266,0.3095703,0.9624023,0.1748047,-0.1450195,0.1376953
26318,21.1875,-16.125,-65.8125,-0.03369141,0.2626953,0.9819336,0.1723633,-0.144043,0.140625
26320,11,-5.25,-59.8125,0.1020508,0.3447266,1.041016,0.1762695,-0.1450195,0.1376953
26323,-12.875,5.1875,-57.0625,0.1523438,0.3056641,0.9462891,0.1748047,-0.1450195,0.1391602
26325,-48.4375,9.25,-54,0.1293945,0.3017578,0.9267578,0.1748047,-0.1425781,0.1391602
26326,-62.9375,7.25,-55,0.1445313,0.3916016,1.005371,0.1738281,-0.1416016,0.1376953
26328,-67.125,7.75,-51.6875,0.140625,0.3876953,0.9936523,0.1762695,-0.1376953,0.1376953
26329,-60.8125,8.6875,-49.0625,0.137207,0.4150391,0.9584961,0.1762695,-0.1342773,0.1391602
26331,-48.4375,4.1875,-49.75,0.121582,0.4619141,0.9384766,0.1772461,-0.1318359,0.1391602
26332,-33.9375,-3.5,-52.5625,0.1333008,0.4658203,0.9423828,0.1772461,-0.1303711,0.1376953
26334,-28.125,-8.8125,-55.6875,0.1484375,0.4228516,0.9228516,0.1772461,-0.1269531,0.1376953
26335,-32.8125,-13.25,-56.75,0.1445313,0.4384766,0.9111328,0.1762695,-0.1279297,0.1376953
26337,-45.625,-18.3125,-60.4375,0.1176758,0.4072266,0.9189453,0.1762695,-0.1245117,0.1362305
26338,-68,-22.6875,-61.375,0.1176758,0.3134766,0.9384766,0.1748047,-0.1206055,0.1362305
26340,-84,-19.9375,-62.6875,0.1601563,0.3681641,1.013184,0.1762695,-0.1196289,0.1362305
26341,-94.125,-23.5,-56.5,0.09814453,0.2548828,1.048828,0.1748047,-0.1147461,0.1347656
26343,-106.125,-18.5625,-49.6875,0.08251953,0.1923828,1.084473,0.1762695,-0.1132813,0.1347656
26344,-115.5625,-10.875,-41.1875,0.07861328,0.1806641,1.123535,0.1748047,-0.1108398,0.1318359
26346,-119.6875,-4.6875,-39.3125,0.09814453,0.1923828,1.135742,0.1748047,-0.1035156,0.1333008
26347,-122,-2.4375,-45.5625,0.1020508,0.2080078,1.072754,0.1738281,-0.09960938,0.1347656
26349,-127.375,-7.3125,-54.875,0.08642578,0.2041016,1.033203,0.1738281,-0.09716797,0.1347656
26350,-123.8125,-10.4375,-59.25,0.008789063,0.1962891,1.044922,0.1738281,-0.08984375,0.1347656
26352,-115,-16.375,-60.25,-0.03759766,0.1962891,1.068359,0.1723633,-0.08642578,0.1333008
26353,-96.6875,-14.5625,-62.5,0.004882813,0.1845703,1.092285,0.1723633,-0.08496094,0.1347656
26355,-83.1875,-9.125,-62.5625,0.04736328,0.2197266,1.060547,0.1713867,-0.07910156,0.1362305
26356,-74.8125,-5,-63.8125,0.08642578,0.2470703,1.009277,0.1713867,-0.07666016,0.1362305
26358,-68.625,0.4375,-63.5,0.121582,0.2431641,1.001465,0.1704102,-0.07421875,0.1362305
26359,-60.5,10.5,-61.9375,0.1640625,0.2353516,1.017578,0.1704102,-0.06933594,0.1376953
26361,-46.75,24.875,-62.4375,0.2070313,0.2587891,1.033203,0.1713867,-0.06787109,0.1362305
26362,-36.5625,29.875,-64.875,0.1992188,0.2626953,1.001465,0.1689453,-0.06542969,0.1391602
26364,-25.5,33.5625,-67.625,0.1835938,0.2822266,0.9858398,0.1723633,-0.06445313,0.140625
26365,-32.6875,18.1875,-69.9375,0.1176758,0.2822266,0.8950195,0.1713867,-0.06054688,0.1420898
26367,-47.9375,3.9375,-71.375,0.1333008,0.2822266,0.8676758,0.1723633,-0.06054688,0.1391602
26368,-66.625,-1.8125,-75.25,0.140625,0.2666016,0.855957,0.1723633,-0.05566406,0.140625
26370,-85.75,-2.25,-82.3125,0.1835938,0.2705078,0.8754883,0.1723633,-0.05322266,0.1391602
26372,-92.125,8,-94.875,0.2148438,0.2548828,0.9345703,0.1713867,-0.05078125,0.1420898
26374,-88.625,19.9375,-105.6875,0.1875,0.2236328,1.025391,0.1704102,-0.04492188,0.1435547
26375,-71.9375,29.3125,-113.375,0.140625,0.1845703,1.096191,0.1689453,-0.04345703,0.1450195
26377,-52.8125,35.5625,-116.1875,0.09033203,0.1303711,1.139648,0.1689453,-0.04003906,0.1450195
26378,-44,37.25,-117.0625,0.1176758,0.09130859,1.143555,0.1704102,-0.03369141,0.1464844
26380,-45.625,33.75,-118.6875,0.1137695,0.09130859,1.056641,0.1704102,-0.03369141,0.1464844
26381,-56.375,21.9375,-124.6875,0.1293945,0.1728516,0.9501953,0.1704102,-0.03125,0.1499023
26383,-72.4375,10.4375,-139.25,0.1835938,0.2470703,0.9423828,0.1704102,-0.02636719,0.1499023
26384,-88.125,-0.6875,-149.3125,0.1875,0.2001953,0.9702148,0.1665039,-0.02294922,0.1479492
26386,-94.9375,-2.8125,-155.4375,0.2265625,0.2353516,0.9897461,0.1655273,-0.01904297,0.1513672
26387,-103.625,-4.6875,-156,0.1601563,0.1689453,1.064453,0.1630859,-0.01416016,0.152832
26389,-97.625,-0.6875,-147.375,0.121582,0.08349609,1.170898,0.1630859,-0.008300781,0.1542969
26390,-77.1875,2.8125,-124.6875,-0.06103516,-0.1113281,1.22998,0.1621094,-0.005859375,0.1557617
26392,-55.75,17.3125,-111.75,0.07470703,0.005371094,1.19873,0.1572266,0,0.1586914
26393,-41.75,28,-107.625,0.07080078,0.09912109,1.100098,0.1582031,0.002441406,0.1572266
26395,-48.6875,25.875,-97.625,0.02050781,0.04833984,0.9975586,0.1572266,0.004882813,0.1601563
26396,-61,19.25,-88,0.01269531,0.02099609,0.9858398,0.1572266,0.009765625,0.1601563
26398,-69.25,17,-81.5,0.01660156,0.01318359,1.013184,0.1547852,0.009765625,0.1616211
26399,-76.25,13.9375,-75.5625,0.01269531,0.01708984,1.001465,0.1547852,0.01220703,0.1616211
26401,-82.625,10.5625,-73.1875,0.0009765625,0.01318359,0.9975586,0.1538086,0.015625,0.1645508
26402,-85.3125,6.5,-75.9375,0.01269531,0.009277344,1.041016,0.1513672,0.01855469,0.1660156
26404,-80.875,6.6875,-77.375,0.03955078,-0.03710938,1.060547,0.1513672,0.02099609,0.1674805
26405,-75.25,6,-78.5625,0.07080078,-0.02929688,1.060547,0.1513672,0.02441406,0.1674805
26407,-70.375,1.875,-83.5625,0.06689453,-0.01367188,1.056641,0.1489258,0.02685547,0.1704102
26408,-63,-2.3125,-89.8125,0.08642578,-0.01757813,1.084473,0.1503906,0.02929688,0.1704102
26410,-53.8125,-3.9375,-95.8125,0.09814453,-0.01367188,1.092285,0.1479492,0.03320313,0.1733398
26411,-45.4375,-4.9375,-102.4375,0.09423828,-0.02929688,1.080566,0.1455078,0.03417969,0.1733398
26413,-41.25,-6.125,-107.5,0.09423828,-0.05273438,1.056641,0.1430664,0.03564453,0.1748047
26414,-39.0625,-6.25,-106.875,0.08642578,-0.1074219,1.060547,0.1396484,0.0390625,0.1748047
26416,-37.5,-4.75,-98.9375,0.05908203,-0.1582031,1.07666,0.137207,0.04150391,0.1777344
26417,-36.3125,-3.125,-84.4375,0.03564453,-0.1811523,1.060547,0.1381836,0.04296875,0.1791992
26419,-37.0625,-2.3125,-68.3125,0.03955078,-0.1733398,1.041016,0.1337891,0.04541016,0.1762695
26422,-38.8125,-2.625,-54.5625,0.05126953,-0.1347656,1.041016,0.1323242,0.04785156,0.1777344
26424,-39.0625,-3,-44.9375,0.05908203,-0.09570313,1.041016,0.1313477,0.04638672,0.1791992
26425,-36.0625,-3.75,-38.0625,0.06298828,-0.08398438,1.044922,0.1303711,0.04882813,0.1791992
26427,-30,-4.3125,-32.4375,0.07470703,-0.07617188,1.052734,0.1289063,0.05126953,0.1821289
26428,-22.125,-4.125,-28.8125,0.07470703,-0.07617188,1.056641,0.1279297,0.05126953,0.1835938
26430,-14.1875,-3.75,-26.8125,0.07470703,-0.1113281,1.052734,0.1279297,0.05273438,0.1821289
26431,-6.625,-3.0625,-25.0625,0.07080078,-0.1230469,1.037109,0.1279297,0.05371094,0.1821289
26433,-3.6875,-2.875,-24.5,0.06689453,-0.1113281,1.005371,0.1279297,0.05126953,0.1835938
26434,-3.4375,-3.375,-26.375,0.06689453,-0.08789063,1.009277,0.1264648,0.05517578,0.1821289
26436,-1.625,-2.75,-30.375,0.06689453,-0.07226563,1.025391,0.1254883,0.05517578,0.1821289
26437,2.875,-1.375,-35.8125,0.06298828,-0.08007813,1.025391,0.1254883,0.05615234,0.1821289
26439,86.3125,60.875,-33,0.5996094,-1.062988,4.245117,0.1245117,0.05273438,0.1821289
26440,67.8125,34.5,-33.75,0.1679688,-0.2983398,1.521973,0.1245117,0.05517578,0.1821289
26442,68.5625,32.1875,-30.3125,0.07470703,-0.1035156,1.005371,0.1245117,0.05273438,0.1791992
26443,65.75,28.125,-28.8125,0.07861328,-0.09570313,1.029297,0.1245117,0.05126953,0.1791992
26445,63.3125,26.625,-27.5,0.08642578,-0.09179688,1.001465,0.1254883,0.04882813,0.1777344
26446,59.0625,24.6875,-23.9375,0.09423828,-0.09179688,1.017578,0.1254883,0.04882813,0.1762695
26448,56.75,23.4375,-21.625,0.08642578,-0.02539063,1.013184,0.1245117,0.04785156,0.1733398
26449,54.4375,22.25,-18.6875,0.08251953,-0.02539063,1.017578,0.1254883,0.04638672,0.1733398
26451,54.1875,22.6875,-14.4375,0.07861328,0.009277344,0.9936523,0.1245117,0.04541016,0.1733398
26452,55.3125,26.8125,-15.375,0.07861328,0.04833984,1.001465,0.1264648,0.04541016,0.171875
26454,60.4375,40.3125,-20.125,0.06298828,0.07568359,0.9897461,0.1264648,0.04296875,0.171875
26455,60.9375,41,-18.5,0.0009765625,0.02490234,1.029297,0.1254883,0.04150391,0.171875
26457,4.875,36.1875,24.3125,0.1640625,-0.4897461,1.029297,0.1279297,0.04052734,0.1704102
26458,0.875,27.125,22.6875,0.07080078,-0.03320313,1.013184,0.1289063,0.04150391,0.1704102
26460,0.375,16.6875,13.4375,0.05908203,-0.01367188,1.021484,0.1289063,0.04052734,0.171875
26461,0.1875,17.125,12.25,0.05126953,-0.009765625,0.9975586,0.1289063,0.0390625,0.1674805
26463,-0.3125,19.125,9.875,0.06689453,-0.005859375,1.009277,0.1313477,0.0390625,0.171875
26464,-1.4375,24.625,5.875,0.07861328,0.04052734,0.9462891,0.1313477,0.04052734,0.1689453
26466,-1.375,32.8125,1.125,0.04345703,0.04052734,0.871582,0.1323242,0.04052734,0.1704102
26467,5.3125,36.4375,-5.0625,0.05517578,-0.01367188,1.005371,0.1347656,0.04052734,0.1704102
26469,3.625,29.875,-17.6875,0.04736328,-0.01367188,1.001465,0.1347656,0.04052734,0.171875
26471,2.8125,17.875,-26.875,-0.01806641,-0.005859375,1.033203,0.1362305,0.04052734,0.1704102
26473,-0.1875,3.8125,-19.9375,-0.04150391,0.005371094,1.009277,0.1337891,0.04150391,0.1704102
26474,-0.5,-1.5625,-5.25,-0.02197266,-0.005859375,1.009277,0.1362305,0.04052734,0.171875
26476,-1,-4.75,2.75,0.008789063,-0.001953125,1.009277,0.1323242,0.04150391,0.1733398
26477,-0.75,-2.6875,4.125,0.03955078,-0.001953125,1.013184,0.1347656,0.04052734,0.171875
26479,7.6875,62.875,-8.9375,0.25,0.04833984,1.013184,0.1337891,0.0390625,0.1704102
26480,51.8125,125.0625,-70.75,0.05126953,0.1845703,1.37207,0.137207,0.04150391,0.1733398
26482,-51.0625,6.8125,-46.3125,0.09033203,0.3876953,0.5444336,0.1362305,0.03808594,0.1748047
26483,1.8125,21.8125,-34.375,0.3276367,-0.1772461,1.498047,0.1362305,0.04052734,0.171875
26485,-6.9375,-1.125,0.0625,-0.01806641,0.1147461,0.8637695,0.1337891,0.0390625,0.1733398
26486,3.1875,1.875,0,0.03173828,-0.04492188,1.052734,0.1347656,0.0390625,0.1748047
26488,-1.1875,-0.375,0.0625,0.008789063,-0.02148438,1.021484,0.1337891,0.04150391,0.1748047
26489,-0.5625,-0.25,0,0.008789063,0.009277344,1.009277,0.1337891,0.04052734,0.1733398
26491,-0.1875,-0.3125,-0.0625,0.008789063,-0.001953125,1.013184,0.1347656,0.04150391,0.1733398
26492,-0.125,-0.25,0,0.008789063,0.001464844,1.017578,0.1362305,0.04052734,0.1733398
26494,-0.125,-0.25,-0.125,0.008789063,-0.005859375,1.009277,0.1347656,0.04052734,0.1733398
26495,-0.0625,-0.125,0,0.008789063,0.005371094,1.005371,0.1347656,0.04052734,0.1748047
26497,-0.3125,-0.4375,-0.0625,0.01269531,-0.001953125,1.009277,0.1347656,0.04052734,0.1733398
26498,-0.0625,-0.0625,0,0.008789063,0.001464844,1.009277,0.1337891,0.0390625,0.1748047
26500,-0.0625,0,0,0.008789063,0.001464844,1.009277,0.1347656,0.04150391,0.1733398
26501,0,0,0,0.008789063,-0.001953125,1.013184,0.1347656,0.04052734,0.1733398
26503,0.0625,0,0,0.01269531,-0.001953125,1.013184,0.1323242,0.04150391,0.171875
26504,0,-0.0625,0,0.01269531,0.005371094,1.009277,0.1337891,0.04052734,0.1704102
26506,0,-0.1875,0.125,0.01269531,0.005371094,1.005371,0.1337891,0.04150391,0.1733398
26507,0,0,0,0.004882813,0.001464844,1.009277,0.1347656,0.04052734,0.1733398
26509,0,0,0,0.008789063,-0.001953125,1.001465,0.1347656,0.04052734,0.1733398
26510,0,0,0,0.02050781,-0.001953125,1.009277,0.1347656,0.04150391,0.171875
26512,-0.1875,-0.0625,0.0625,0.01269531,0.001464844,1.013184,0.1347656,0.04150391,0.171875
26513,-0.125,0,0.0625,0.008789063,0.001464844,1.005371,0.1337891,0.04052734,0.1733398
26515,0.0625,-0.1875,0.125,0.008789063,-0.001953125,1.005371,0.1323242,0.0390625,0.171875
26516,-0.1875,0,0,0.008789063,0.005371094,1.009277,0.1347656,0.04052734,0.1733398
26518,0,0,0,0.004882813,-0.001953125,1.001465,0.1362305,0.04052734,0.1733398
26521,-0.125,-0.25,0.0625,0.0009765625,-0.001953125,1.009277,0.1323242,0.04052734,0.171875
26523,0.0625,0.0625,0,0.01269531,-0.005859375,1.013184,0.1337891,0.04052734,0.1733398
26524,-0.1875,-0.0625,0.0625,0.008789063,-0.001953125,1.009277,0.1362305,0.04052734,0.171875
26526,0,0.125,0,0.01269531,0.001464844,1.025391,0.1337891,0.04052734,0.1733398
26527,-0.0625,0,0.0625,0.01269531,-0.005859375,1.005371,0.1323242,0.04052734,0.171875
26529,0.0625,0,0,0.008789063,0.001464844,1.005371,0.1337891,0.04150391,0.1733398
26530,0,-0.125,0.0625,0.004882813,-0.001953125,1.009277,0.1347656,0.0390625,0.1733398
26532,-0.125,0,0,0.008789063,-0.001953125,1.013184,0.1347656,0.0390625,0.1748047
26533,0,0.0625,0,0.008789063,0.005371094,1.001465,0.1337891,0.04150391,0.1733398
26535,0,-0.25,0.125,0.01269531,-0.001953125,1.001465,0.1337891,0.0390625,0.1733398
26536,-0.1875,-0.125,0,0.01269531,0.001464844,1.001465,0.1337891,0.04150391,0.171875
26538,0.0625,0.25,0.0625,0.008789063,0.001464844,1.013184,0.1323242,0.0390625,0.1733398
26539,0,0,-0.0625,0.004882813,-0.001953125,1.009277,0.1337891,0.04052734,0.1733398
26541,0,-0.125,-0.0625,0.01269531,-0.001953125,1.005371,0.1337891,0.04296875,0.1704102
26542,0,-0.125,-0.125,0.008789063,0.001464844,1.005371,0.1337891,0.04150391,0.1704102
26544,0.0625,0.1875,-0.0625,0.008789063,0.001464844,1.005371,0.1337891,0.04150391,0.171875
26545,0,-0.1875,0,0.008789063,0.001464844,1.005371,0.1337891,0.04052734,0.171875
26547,0.0625,0.1875,0.0625,0.008789063,-0.005859375,1.013184,0.1337891,0.04052734,0.171875
26548,0,-0.0625,0.0625,0.008789063,0.001464844,1.013184,0.1347656,0.04150391,0.171875
26550,0,-0.0625,0,0.004882813,-0.005859375,1.009277,0.1347656,0.04052734,0.1733398
26551,0,0.125,0,0.01660156,0.001464844,1.001465,0.1323242,0.04052734,0.1704102
26553,-0.0625,-0.1875,0.1875,0.008789063,0.001464844,1.005371,0.1337891,0.04150391,0.1733398
26554,0,0,0,0.008789063,0.005371094,1.001465,0.1347656,0.04150391,0.171875
26556,-0.1875,0,0,0.01269531,0.001464844,1.013184,0.1347656,0.04150391,0.1733398
26557,0,0,0,0.008789063,-0.001953125,1.013184,0.1347656,0.04052734,0.171875
26559,0,-0.0625,0,0.004882813,-0.001953125,1.013184,0.1337891,0.04296875,0.1733398
26560,0,0,-0.0625,0.008789063,0.001464844,1.013184,0.1347656,0.04150391,0.1733398
26562,0,0.25,0,0.01269531,-0.001953125,1.001465,0.1323242,0.04052734,0.171875
26563,0.0625,-0.0625,0,0.0009765625,-0.001953125,1.009277,0.1347656,0.04150391,0.1704102
26565,-0.0625,0,0,0.01660156,0.001464844,1.017578,0.1337891,0.04150391,0.1704102
26566,0.0625,0.1875,0,0.008789063,0.001464844,1.009277,0.1347656,0.04150391,0.171875
26568,-0.0625,-0.125,0,0.008789063,0.005371094,1.021484,0.1362305,0.04052734,0.171875
26570,0.125,0.3125,0,0.01660156,0.001464844,1.013184,0.1347656,0.04052734,0.171875
26572,-0.0625,-0.25,0.1875,0.008789063,0.001464844,1.013184,0.1337891,0.04296875,0.171875
26573,0.1875,0,-0.1875,0.008789063,-0.005859375,1.013184,0.1337891,0.04296875,0.171875
26575,-0.1875,-0.25,-0.125,0.01269531,-0.001953125,1.005371,0.1347656,0.04150391,0.1733398
26576,5.1875,1.6875,-5.25,-0.05712891,0.04443359,1.001465,0.1347656,0.04296875,0.171875
26578,4.875,0.6875,-5.0625,-0.04541016,0.02099609,0.9541016,0.1347656,0.04296875,0.171875
26579,-7.125,-3.9375,-67,-0.3212891,0.001464844,1.048828,0.1337891,0.04296875,0.171875
26581,-7.75,-3,-79.9375,-0.8076172,-0.1772461,1.001465,0.1337891,0.04296875,0.171875
26582,6.1875,1.8125,3.8125,-0.9008789,-0.3217773,1.068359,0.1303711,0.04394531,0.1733398
26584,-7.8125,1.875,104.875,-1.005859,-0.3569336,1.033203,0.1303711,0.04638672,0.1733398
26585,-15.1875,1.6875,131.375,2.51709,0.1264648,0.7138672,0.1313477,0.04541016,0.171875
26587,-33.5,8.1875,131.375,2.132324,0.4384766,1.312988,0.1362305,0.04296875,0.1748047
26588,-42.4375,115.75,146.75,1.206543,0.2041016,2.960449,0.1381836,0.04150391,0.1748047
26590,59.75,16.75,244.375,0.2070313,0.2275391,1.821289,0.1430664,0.04296875,0.1762695
26591,23.0625,-88.25,234.625,0.05126953,0.559082,1.533691,0.1489258,0.03662109,0.1748047
